Frequency (Hz),Channel 2 Magnitude (dB),Channel 2 Phase (*),db/2,ph-180,ph + 180,fase linda,amppppp,result,FREC NUEVA
16069.41253,0.03801658341,172.1512473,0.0190082917,-7.848752674,352.1512473,-7.848752674,0.05702487512,0.03801658341,15579.41253
16180.80038,0.0386657602,172.094413,0.0193328801,-7.905586995,352.094413,-7.905586995,0.0579986403,0.0386657602,15690.80038
16292.96033,0.03936827753,172.0361258,0.01968413876,-7.963874236,352.0361258,-7.963874236,0.0590524163,0.03936827753,15802.96033
16405.89773,0.03996357203,171.9827163,0.01998178601,-8.017283729,351.9827163,-8.017283729,0.05994535805,0.03996357203,15915.89773
16519.61798,0.0405586492,171.9219443,0.0202793246,-8.078055726,351.9219443,-8.078055726,0.0608379738,0.0405586492,16029.61798
16634.1265,0.04157642106,171.8619212,0.02078821053,-8.13807878,351.8619212,-8.13807878,0.06236463159,0.04157642106,16144.1265
16749.42876,0.04241193816,171.7934261,0.02120596908,-8.206573865,351.7934261,-8.206573865,0.06361790724,0.04241193816,16259.42876
16865.53025,0.04329596368,171.7356089,0.02164798184,-8.264391079,351.7356089,-8.264391079,0.06494394552,0.04329596368,16375.53025
16982.43652,0.0434056938,171.6740951,0.0217028469,-8.325904903,351.6740951,-8.325904903,0.0651085407,0.0434056938,16492.43652
17100.15315,0.04474283153,171.6109346,0.02237141576,-8.389065353,351.6109346,-8.389065353,0.0671142473,0.04474283153,16610.15315
17218.68575,0.04537786835,171.5507753,0.02268893417,-8.449224693,351.5507753,-8.449224693,0.06806680253,0.04537786835,16728.68575
17338.03998,0.04656715614,171.4916434,0.02328357807,-8.508356647,351.4916434,-8.508356647,0.06985073421,0.04656715614,16848.03998
17458.22153,0.04731378499,171.4263465,0.0236568925,-8.573653466,351.4263465,-8.573653466,0.07097067749,0.04731378499,16968.22153
17579.23614,0.04823997028,171.3646583,0.02411998514,-8.635341666,351.3646583,-8.635341666,0.07235995542,0.04823997028,17089.23614
17701.08958,0.04896544816,171.2990512,0.02448272408,-8.700948755,351.2990512,-8.700948755,0.07344817224,0.04896544816,17211.08958
17823.78767,0.05033469654,171.2280677,0.02516734827,-8.771932296,351.2280677,-8.771932296,0.07550204481,0.05033469654,17333.78767
17947.33627,0.05036190791,171.1625928,0.02518095395,-8.837407234,351.1625928,-8.837407234,0.07554286187,0.05036190791,17457.33627
18071.74126,0.05184852152,171.0981001,0.02592426076,-8.901899915,351.0981001,-8.901899915,0.07777278228,0.05184852152,17581.74126
18197.00859,0.05267657114,171.0276196,0.02633828557,-8.972380392,351.0276196,-8.972380392,0.07901485671,0.05267657114,17707.00859
18323.14422,0.0537723157,170.9579952,0.02688615785,-9.042004831,350.9579952,-9.042004831,0.08065847355,0.0537723157,17833.14422
18450.15419,0.05519841335,170.8926276,0.02759920667,-9.107372441,350.8926276,-9.107372441,0.08279762003,0.05519841335,17960.15419
18578.04455,0.05613862408,170.8247484,0.02806931204,-9.175251565,350.8247484,-9.175251565,0.08420793612,0.05613862408,18088.04455
18706.8214,0.05661493028,170.7588491,0.02830746514,-9.24115092,350.7588491,-9.24115092,0.08492239542,0.05661493028,18216.8214
18836.49089,0.05788150647,170.6777763,0.02894075323,-9.322223696,350.6777763,-9.322223696,0.08682225971,0.05788150647,18346.49089
18967.05921,0.05846488973,170.6049874,0.02923244487,-9.39501256,350.6049874,-9.39501256,0.0876973346,0.05846488973,18477.05921
19098.53259,0.0602485489,170.5361404,0.03012427445,-9.463859625,350.5361404,-9.463859625,0.09037282335,0.0602485489,18608.53259
19230.91729,0.06114776311,170.4642716,0.03057388155,-9.535728443,350.4642716,-9.535728443,0.09172164467,0.06114776311,18740.91729
19364.21964,0.06257224328,170.3927039,0.03128612164,-9.607296089,350.3927039,-9.607296089,0.09385836492,0.06257224328,18874.21964
19498.446,0.0635168578,170.317943,0.0317584289,-9.68205701,350.317943,-9.68205701,0.0952752867,0.0635168578,19008.446
19633.60277,0.06473693177,170.2450091,0.03236846589,-9.754990873,350.2450091,-9.754990873,0.09710539766,0.06473693177,19143.60277
19769.6964,0.06602340748,170.1654617,0.03301170374,-9.834538256,350.1654617,-9.834538256,0.09903511122,0.06602340748,19279.6964
19906.73339,0.06701440788,170.0918153,0.03350720394,-9.908184734,350.0918153,-9.908184734,0.1005216118,0.06701440788,19416.73339
20044.72027,0.0682501034,170.0166242,0.0341250517,-9.983375846,350.0166242,-9.983375846,0.1023751551,0.0682501034,19554.72027
20183.66364,0.06959222038,169.9369253,0.03479611019,-10.06307466,349.9369253,-10.06307466,0.1043883306,0.06959222038,19693.66364
20323.57011,0.07098781918,169.8564323,0.03549390959,-10.14356766,349.8564323,-10.14356766,0.1064817288,0.07098781918,19833.57011
20464.44637,0.0724784589,169.780563,0.03623922945,-10.21943705,349.780563,-10.21943705,0.1087176884,0.0724784589,19974.44637
20606.29913,0.07359532139,169.692282,0.0367976607,-10.30771802,349.692282,-10.30771802,0.1103929821,0.07359532139,20116.29913
20749.13517,0.07482014268,169.6180883,0.03741007134,-10.3819117,349.6180883,-10.3819117,0.112230214,0.07482014268,20259.13517
20892.96131,0.07607832886,169.5412276,0.03803916443,-10.45877238,349.5412276,-10.45877238,0.1141174933,0.07607832886,20402.96131
21037.7844,0.07786893043,169.4477411,0.03893446522,-10.55225892,349.4477411,-10.55225892,0.1168033956,0.07786893043,20547.7844
21183.61135,0.07938436116,169.3641687,0.03969218058,-10.63583134,349.3641687,-10.63583134,0.1190765417,0.07938436116,20693.61135
21330.44913,0.080169752,169.2836985,0.040084876,-10.7163015,349.2836985,-10.7163015,0.120254628,0.080169752,20840.44913
21478.30474,0.08261178393,169.1955949,0.04130589197,-10.80440509,349.1955949,-10.80440509,0.1239176759,0.08261178393,20988.30474
21627.18524,0.08344375318,169.1142608,0.04172187659,-10.88573923,349.1142608,-10.88573923,0.1251656298,0.08344375318,21137.18524
21777.09772,0.08535639221,169.0266103,0.0426781961,-10.97338969,349.0266103,-10.97338969,0.1280345883,0.08535639221,21287.09772
21928.04935,0.0868920452,168.9365564,0.0434460226,-11.06344364,348.9365564,-11.06344364,0.1303380678,0.0868920452,21438.04935
22080.04733,0.08880288631,168.8391927,0.04440144315,-11.1608073,348.8391927,-11.1608073,0.1332043295,0.08880288631,21590.04733
22233.09891,0.09051348599,168.7560983,0.04525674299,-11.24390165,348.7560983,-11.24390165,0.135770229,0.09051348599,21743.09891
22387.21139,0.09198984122,168.6671383,0.04599492061,-11.33286173,348.6671383,-11.33286173,0.1379847618,0.09198984122,21897.21139
22542.39212,0.09390568565,168.5766232,0.04695284282,-11.42337677,348.5766232,-11.42337677,0.1408585285,0.09390568565,22052.39212
22698.64852,0.09563094574,168.4797128,0.04781547287,-11.52028719,348.4797128,-11.52028719,0.1434464186,0.09563094574,22208.64852
22855.98803,0.09753762096,168.3896223,0.04876881048,-11.61037771,348.3896223,-11.61037771,0.1463064314,0.09753762096,22365.98803
23014.41817,0.09916270295,168.2954753,0.04958135147,-11.70452468,348.2954753,-11.70452468,0.1487440544,0.09916270295,22524.41817
23173.9465,0.1012203361,168.1956316,0.05061016806,-11.8043684,348.1956316,-11.8043684,0.1518305042,0.1012203361,22683.9465
23334.58062,0.1030367423,168.0981481,0.05151837115,-11.9018519,348.0981481,-11.9018519,0.1545551135,0.1030367423,22844.58062
23496.32821,0.1053573089,167.9988234,0.05267865446,-12.00117658,347.9988234,-12.00117658,0.1580359634,0.1053573089,23006.32821
23659.19697,0.1071901466,167.8974429,0.05359507328,-12.10255714,347.8974429,-12.10255714,0.1607852199,0.1071901466,23169.19697
23823.19469,0.1094565532,167.8026235,0.05472827662,-12.19737654,347.8026235,-12.19737654,0.1641848298,0.1094565532,23333.19469
23988.32919,0.1111581561,167.7003657,0.05557907805,-12.29963428,347.7003657,-12.29963428,0.1667372342,0.1111581561,23498.32919
24154.60834,0.1134047465,167.5936973,0.05670237324,-12.40630274,347.5936973,-12.40630274,0.1701071198,0.1134047465,23664.60834
24322.04009,0.1153263844,167.4912585,0.05766319218,-12.50874153,347.4912585,-12.50874153,0.1729895766,0.1153263844,23832.04009
24490.63242,0.118051846,167.3869547,0.059025923,-12.61304528,347.3869547,-12.61304528,0.177077769,0.118051846,24000.63242
24660.39337,0.1203566462,167.2764411,0.06017832311,-12.72355893,347.2764411,-12.72355893,0.1805349693,0.1203566462,24170.39337
24831.33105,0.1224367321,167.167107,0.06121836605,-12.83289301,347.167107,-12.83289301,0.1836550982,0.1224367321,24341.33105
25003.45362,0.124524818,167.0547982,0.06226240898,-12.94520181,347.0547982,-12.94520181,0.186787227,0.124524818,24513.45362
25176.76928,0.1272702954,166.948565,0.06363514772,-13.05143496,346.948565,-13.05143496,0.1909054431,0.1272702954,24686.76928
25351.2863,0.1295825837,166.8392015,0.06479129186,-13.16079853,346.8392015,-13.16079853,0.1943738756,0.1295825837,24861.2863
25527.01303,0.1325427808,166.7246003,0.06627139041,-13.27539969,346.7246003,-13.27539969,0.1988141712,0.1325427808,25037.01303
25703.95783,0.1351195289,166.6084236,0.06755976443,-13.39157635,346.6084236,-13.39157635,0.2026792934,0.1351195289,25213.95783
25882.12915,0.1380638156,166.4923159,0.06903190781,-13.50768414,346.4923159,-13.50768414,0.2070957234,0.1380638156,25392.12915
26061.5355,0.1405639795,166.3745319,0.07028198973,-13.62546815,346.3745319,-13.62546815,0.2108459693,0.1405639795,25571.5355
26242.18543,0.1431852743,166.2534484,0.07159263716,-13.74655162,346.2534484,-13.74655162,0.2147779115,0.1431852743,25752.18543
26424.08757,0.146426361,166.1305709,0.07321318052,-13.86942907,346.1305709,-13.86942907,0.2196395415,0.146426361,25934.08757
26607.2506,0.1490437084,166.0079292,0.07452185419,-13.99207084,346.0079292,-13.99207084,0.2235655626,0.1490437084,26117.2506
26791.68325,0.1517899242,165.8817889,0.07589496211,-14.11821105,345.8817889,-14.11821105,0.2276848863,0.1517899242,26301.68325
26977.39432,0.1556065762,165.7564792,0.07780328811,-14.24352081,345.7564792,-14.24352081,0.2334098643,0.1556065762,26487.39432
27164.39269,0.158559171,165.627095,0.07927958551,-14.37290496,345.627095,-14.37290496,0.2378387565,0.158559171,26674.39269
27352.68726,0.1622125105,165.4928601,0.08110625524,-14.50713991,345.4928601,-14.50713991,0.2433187658,0.1622125105,26862.68726
27542.28703,0.1650216815,165.362258,0.08251084073,-14.63774198,345.362258,-14.63774198,0.2475325223,0.1650216815,27052.28703
27733.20105,0.1683419876,165.2293065,0.08417099381,-14.77069354,345.2293065,-14.77069354,0.2525129814,0.1683419876,27243.20105
27925.43841,0.1724913589,165.099482,0.08624567945,-14.90051797,345.099482,-14.90051797,0.2587370384,0.1724913589,27435.43841
28119.0083,0.1761186388,164.9578889,0.08805931941,-15.04211106,344.9578889,-15.04211106,0.2641779582,0.1761186388,27629.0083
28313.91996,0.1791979249,164.8182542,0.08959896243,-15.18174576,344.8182542,-15.18174576,0.2687968874,0.1791979249,27823.91996
28510.18268,0.1834681108,164.6713883,0.09173405538,-15.32861167,344.6713883,-15.32861167,0.2752021662,0.1834681108,28020.18268
28707.80582,0.1875807423,164.522297,0.09379037115,-15.47770302,344.522297,-15.47770302,0.2813711135,0.1875807423,28217.80582
28906.79882,0.1902829535,164.376711,0.09514147674,-15.62328901,344.376711,-15.62328901,0.2854244303,0.1902829535,28416.79882
29107.17118,0.1950986048,164.2314689,0.09754930241,-15.76853115,344.2314689,-15.76853115,0.2926479072,0.1950986048,28617.17118
29308.93245,0.200005629,164.073131,0.1000028145,-15.92686905,344.073131,-15.92686905,0.3000084435,0.200005629,28818.93245
29512.09227,0.2033067849,163.9198198,0.1016533924,-16.08018023,343.9198198,-16.08018023,0.3049601774,0.2033067849,29022.09227
29716.66032,0.2081389227,163.7611337,0.1040694614,-16.23886631,343.7611337,-16.23886631,0.3122083841,0.2081389227,29226.66032
29922.64637,0.2131543092,163.6029759,0.1065771546,-16.39702408,343.6029759,-16.39702408,0.3197314638,0.2131543092,29432.64637
30130.06024,0.2175596854,163.4305706,0.1087798427,-16.56942936,343.4305706,-16.56942936,0.3263395281,0.2175596854,29640.06024
30338.91184,0.22210681,163.2762534,0.111053405,-16.72374656,343.2762534,-16.72374656,0.333160215,0.22210681,29848.91184
30549.21113,0.2273781118,163.1031683,0.1136890559,-16.89683168,343.1031683,-16.89683168,0.3410671677,0.2273781118,30059.21113
30760.96815,0.2324624785,162.9333509,0.1162312392,-17.06664915,342.9333509,-17.06664915,0.3486937178,0.2324624785,30270.96815
30974.19299,0.2376500708,162.7519962,0.1188250354,-17.24800382,342.7519962,-17.24800382,0.3564751062,0.2376500708,30484.19299
31188.89584,0.2430768909,162.5743986,0.1215384454,-17.42560144,342.5743986,-17.42560144,0.3646153364,0.2430768909,30698.89584
31405.08694,0.2485028963,162.3975878,0.1242514482,-17.60241215,342.3975878,-17.60241215,0.3727543445,0.2485028963,30915.08694
31622.7766,0.2539750079,162.2100997,0.126987504,-17.78990034,342.2100997,-17.78990034,0.3809625119,0.2539750079,31132.7766
31841.97522,0.2604908519,162.0162703,0.130245426,-17.98372973,342.0162703,-17.98372973,0.3907362779,0.2604908519,31351.97522
32062.69325,0.2661096448,161.8247955,0.1330548224,-18.17520455,341.8247955,-18.17520455,0.3991644672,0.2661096448,31572.69325
32284.94122,0.2723158161,161.6328784,0.136157908,-18.36712161,341.6328784,-18.36712161,0.4084737242,0.2723158161,31794.94122
32508.72974,0.2793251161,161.4266486,0.139662558,-18.57335136,341.4266486,-18.57335136,0.4189876742,0.2793251161,32018.72974
32734.06949,0.2856208053,161.2258833,0.1428104026,-18.77411671,341.2258833,-18.77411671,0.428431208,0.2856208053,32244.06949
32960.97122,0.2927374894,161.0182045,0.1463687447,-18.98179551,341.0182045,-18.98179551,0.4391062341,0.2927374894,32470.97122
33189.44576,0.2998160986,160.8005475,0.1499080493,-19.19945251,340.8005475,-19.19945251,0.4497241479,0.2998160986,32699.44576
33419.504,0.3069874639,160.5746511,0.1534937319,-19.42534888,340.5746511,-19.42534888,0.4604811959,0.3069874639,32929.504
33651.15694,0.3146674786,160.3534777,0.1573337393,-19.64652235,340.3534777,-19.64652235,0.4720012179,0.3146674786,33161.15694
33884.41561,0.3229951975,160.1216749,0.1614975988,-19.87832512,340.1216749,-19.87832512,0.4844927963,0.3229951975,33394.41561
34119.29116,0.3308517697,159.8848168,0.1654258848,-20.11518319,339.8848168,-20.11518319,0.4962776546,0.3308517697,33629.29116
34355.79479,0.3391772988,159.6415576,0.1695886494,-20.35844235,339.6415576,-20.35844235,0.5087659482,0.3391772988,33865.79479
34593.93778,0.3485026555,159.3955103,0.1742513278,-20.60448971,339.3955103,-20.60448971,0.5227539833,0.3485026555,34103.93778
34833.7315,0.3573091057,159.1336029,0.1786545529,-20.86639715,339.1336029,-20.86639715,0.5359636586,0.3573091057,34343.7315
35075.1874,0.3666326283,158.887685,0.1833163141,-21.11231504,338.887685,-21.11231504,0.5499489425,0.3666326283,34585.1874
35318.31698,0.3772201053,158.6120773,0.1886100526,-21.38792274,338.6120773,-21.38792274,0.565830158,0.3772201053,34828.31698
35563.13186,0.3867723882,158.3311956,0.1933861941,-21.66880444,338.3311956,-21.66880444,0.5801585823,0.3867723882,35073.13186
35809.64371,0.3975938592,158.0445769,0.1987969296,-21.95542309,338.0445769,-21.95542309,0.5963907888,0.3975938592,35319.64371
36057.8643,0.409296247,157.7596068,0.2046481235,-22.24039318,337.7596068,-22.24039318,0.6139443705,0.409296247,35567.8643
36307.80548,0.4204730211,157.451146,0.2102365106,-22.54885399,337.451146,-22.54885399,0.6307095317,0.4204730211,35817.80548
36559.47916,0.4317812207,157.1374404,0.2158906103,-22.8625596,337.1374404,-22.8625596,0.6476718311,0.4317812207,36069.47916
36812.89736,0.4440968632,156.8189858,0.2220484316,-23.18101418,336.8189858,-23.18101418,0.6661452948,0.4440968632,36322.89736
37068.07218,0.4575170143,156.4884162,0.2287585071,-23.51158377,336.4884162,-23.51158377,0.6862755215,0.4575170143,36578.07218
37325.01578,0.4710953641,156.147481,0.235547682,-23.85251901,336.147481,-23.85251901,0.7066430462,0.4710953641,36835.01578
37583.74043,0.4856153945,155.7881023,0.2428076972,-24.21189773,335.7881023,-24.21189773,0.7284230918,0.4856153945,37093.74043
37844.25847,0.5005237242,155.4127268,0.2502618621,-24.58727317,335.4127268,-24.58727317,0.7507855863,0.5005237242,37354.25847
38106.58234,0.5161622829,155.0436464,0.2580811414,-24.9563536,335.0436464,-24.9563536,0.7742434244,0.5161622829,37616.58234
38370.72455,0.5324756452,154.6330087,0.2662378226,-25.36699128,334.6330087,-25.36699128,0.7987134678,0.5324756452,37880.72455
38636.69771,0.5499394449,154.2263027,0.2749697224,-25.77369733,334.2263027,-25.77369733,0.8249091674,0.5499394449,38146.69771
38904.5145,0.5678974844,153.7989617,0.2839487422,-26.20103827,333.7989617,-26.20103827,0.8518462266,0.5678974844,38414.5145
39174.18771,0.5869472166,153.3563513,0.2934736083,-26.64364869,333.3563513,-26.64364869,0.8804208249,0.5869472166,38684.18771
39445.73021,0.6060849244,152.8784916,0.3030424622,-27.12150838,332.8784916,-27.12150838,0.9091273866,0.6060849244,38955.73021
39719.15495,0.6279032015,152.394637,0.3139516007,-27.60536305,332.394637,-27.60536305,0.9418548023,0.6279032015,39229.15495
39994.47498,0.6503941586,151.8747129,0.3251970793,-28.12528713,331.8747129,-28.12528713,0.9755912379,0.6503941586,39504.47498
40271.70343,0.6733622274,151.3441498,0.3366811137,-28.6558502,331.3441498,-28.6558502,1.010043341,0.6733622274,39781.70343
40550.85354,0.6991947683,150.7749327,0.3495973842,-29.22506729,330.7749327,-29.22506729,1.048792152,0.6991947683,40060.85354
40831.93863,0.7251478403,150.174131,0.3625739202,-29.82586899,330.174131,-29.82586899,1.08772176,0.7251478403,40341.93863
41114.97211,0.7542226355,149.5331885,0.3771113177,-30.46681152,329.5331885,-30.46681152,1.131333953,0.7542226355,40624.97211
41399.96748,0.7835253161,148.8790246,0.3917626581,-31.12097543,328.8790246,-31.12097543,1.175287974,0.7835253161,40909.96748
41686.93835,0.8157577524,148.1664369,0.4078788762,-31.8335631,328.1664369,-31.8335631,1.223636629,0.8157577524,41196.93835
41975.8984,0.8500025115,147.4130958,0.4250012557,-32.58690416,327.4130958,-32.58690416,1.275003767,0.8500025115,41485.8984
42266.86143,0.886741694,146.5977674,0.443370847,-33.40223265,326.5977674,-33.40223265,1.330112541,0.886741694,41776.86143
42559.84131,0.9265207785,145.7357322,0.4632603892,-34.26426783,325.7357322,-34.26426783,1.389781168,0.9265207785,42069.84131
42854.85204,0.9693660825,144.8009933,0.4846830413,-35.19900666,324.8009933,-35.19900666,1.454049124,0.9693660825,42364.85204
43151.90768,1.015907232,143.7872712,0.5079536159,-36.21272878,323.7872712,-36.21272878,1.523860848,1.015907232,42661.90768
43451.02242,1.06717998,142.6896515,0.5335899899,-37.31034852,322.6896515,-37.31034852,1.60076997,1.06717998,42961.02242
43752.21052,1.123061464,141.4877917,0.5615307321,-38.51220827,321.4877917,-38.51220827,1.684592196,1.123061464,43262.21052
44055.48635,1.184156059,140.1738848,0.5920780293,-39.82611522,320.1738848,-39.82611522,1.776234089,1.184156059,43565.48635
44360.86439,1.251797242,138.7055611,0.625898621,-41.29443892,318.7055611,-41.29443892,1.877695863,1.251797242,43870.86439
44668.35922,1.328494205,137.0612763,0.6642471023,-42.93872369,317.0612763,-42.93872369,1.992741308,1.328494205,44178.35922
44977.98549,1.413692432,135.2276956,0.7068462158,-44.77230441,315.2276956,-44.77230441,2.120538648,1.413692432,44487.98549
45289.75799,1.511210682,133.0807955,0.7556053412,-46.91920447,313.0807955,-46.91920447,2.266816023,1.511210682,44799.75799
45603.6916,1.620381561,130.5694672,0.8101907807,-49.43053284,310.5694672,-49.43053284,2.430572342,1.620381561,45113.6916
45919.80128,1.750534815,127.5964462,0.8752674074,-52.40355379,307.5964462,-52.40355379,2.625802223,1.750534815,45429.80128
46238.10214,1.90325705,123.8620046,0.9516285252,-56.13799539,303.8620046,-56.13799539,2.854885575,1.90325705,45748.10214
46558.60935,2.086625254,119.027583,1.043312627,-60.97241695,299.027583,-60.97241695,3.129937881,2.086625254,46068.60935
46881.33821,2.306927094,112.3056434,1.153463547,-67.69435665,292.3056434,-67.69435665,3.460390641,2.306927094,46391.33821
47206.30413,2.553003627,101.957831,1.276501813,-78.04216901,281.957831,-78.04216901,3.829505441,2.553003627,46716.30413
47533.52259,2.692087126,85.99702132,1.346043563,-94.00297868,265.9970213,-94.00297868,4.038130689,2.692087126,47043.52259
47863.00923,2.510263486,67.21485921,1.255131743,-112.7851408,247.2148592,-112.7851408,3.765395229,2.510263486,47373.00923
48194.77976,2.048797483,50.04172779,1.024398742,-129.9582722,230.0417278,-129.9582722,3.073196225,2.048797483,47704.77976
48528.85002,1.432757785,34.8539349,0.7163788923,-145.1460651,214.8539349,-145.1460651,2.149136678,1.432757785,48038.85002
48865.23593,0.7105660476,20.75860579,0.3552830238,-159.2413942,200.7586058,-159.2413942,1.065849071,0.8526792571,48375.23593
49203.95357,-0.2157269612,6.876698522,-0.1078634806,-173.1233015,186.8766985,-173.1233015,-0.3235904418,-0.2588723534,48713.95357
49545.01908,-2.080483092,-7.73899466,-1.040241546,-187.7389947,172.2610053,-177.1064889,-3.120724638,-2.49657971,49055.01908
49888.44875,-4.236683104,-24.25128926,-2.118341552,-204.2512893,155.7487107,-177.1064889,-6.355024656,-5.084019725,49398.44875
50234.25895,-6.840046015,-44.44704308,-3.420023008,-224.4470431,135.5529569,-177.1064889,-10.26006902,-8.208055218,49744.25895
50582.4662,-10.22615782,-71.67697452,-5.113078912,-251.6769745,108.3230255,-177.1064889,-15.33923673,-12.27138938,50092.4662
50933.08711,-15.34774706,-110.8432882,-7.673873531,-290.8432882,69.15671183,-177.1064889,-23.02162059,-18.41729647,50443.08711
51286.1384,-25.52262247,-168.8229949,-12.76131123,-348.8229949,11.17700514,-177.1064889,-38.28393371,-30.62714696,50796.1384
51641.63693,-34.88492003,32.16222115,-17.44246001,-147.8377789,212.1622211,-177.1064889,-55.81587205,-55.81587205,51151.63693
51999.59965,-28.29650846,-177.1064889,-14.14825423,-357.1064889,2.893511106,117.7890205,-45.27441354,-45.27441354,51509.59965
52360.04366,-25.71176922,117.7890205,-12.85588461,-62.21097947,297.7890205,43.23809055,-41.13883075,-41.13883075,51870.04366
52722.98614,-29.97487806,43.23809055,-14.98743903,-136.7619094,223.2380906,-46.51010526,-47.9598049,-47.9598049,52232.98614
53088.44442,-24.502884,-46.51010526,-12.251442,-226.5101053,133.4898947,-79.03543629,-36.754326,-36.754326,52598.44442
53456.43594,-18.72242581,-79.03543629,-9.361212905,-259.0354363,100.9645637,-96.7385876,-28.08363872,-22.46691097,52966.43594
53826.97825,-15.22781408,-96.7385876,-7.613907042,-276.7385876,83.2614124,-109.0250749,-22.84172112,-18.2733769,53336.97825
54200.08904,-12.82900979,-109.0250749,-6.414504894,-289.0250749,70.97492513,-118.6042607,-19.24351469,-15.39481175,53710.08904
54575.78611,-11.10544366,-118.6042607,-5.552721832,-298.6042607,61.39573925,-126.4073937,-16.65816549,-13.32653239,54085.78611
54954.08739,-9.813065997,-126.4073937,-4.906532999,-306.4073937,53.59260631,-132.8574734,-14.719599,-11.7756792,54464.08739
55335.01092,-8.811152518,-132.8574734,-4.405576259,-312.8574734,47.14252657,-138.3174399,-13.21672878,-10.57338302,54845.01092
55718.57489,-8.004099062,-138.3174399,-4.002049531,-318.3174399,41.68256015,-143.1322237,-12.00614859,-9.604918874,55228.57489
56104.7976,-7.32729824,-143.1322237,-3.66364912,-323.1322237,36.86777625,-147.1500967,-10.99094736,-7.32729824,55614.7976
56493.69748,-6.777393404,-147.1500967,-3.388696702,-327.1500967,32.84990332,-150.8221999,-10.16609011,-6.777393404,56003.69748
56885.29308,-6.302167193,-150.8221999,-3.151083596,-330.8221999,29.17780012,-154.065534,-9.45325079,-6.302167193,56395.29308
57279.6031,-5.892891756,-154.065534,-2.946445878,-334.065534,25.93446597,-156.8924957,-8.839337634,-5.892891756,56789.6031
57676.64634,-5.54678068,-156.8924957,-2.77339034,-336.8924957,23.10750432,-159.4554734,-8.32017102,-5.54678068,57186.64634
58076.44175,-5.23186321,-159.4554734,-2.615931605,-339.4554734,20.54452656,-161.7813416,-7.847794815,-5.23186321,57586.44175
58479.00841,-4.962817503,-161.7813416,-2.481408752,-341.7813416,18.21865838,-163.8926805,-7.444226255,-4.962817503,57989.00841
58884.36554,-4.724511412,-163.8926805,-2.362255706,-343.8926805,16.10731953,-165.8000988,-7.086767118,-4.724511412,58394.36554
59292.53246,-4.506198028,-165.8000988,-2.253099014,-345.8000988,14.19990116,-167.5108066,-6.759297042,-4.506198028,58802.53246
59703.52866,-4.306454089,-167.5108066,-2.153227045,-347.5108066,12.48919337,-169.1647962,-6.459681134,-4.306454089,59213.52866
60117.37375,-4.133224859,-169.1647962,-2.06661243,-349.1647962,10.83520385,-170.6388194,-6.199837289,-4.133224859,59627.37375
60534.08748,-3.972839743,-170.6388194,-1.986419872,-350.6388194,9.361180603,-172.0047436,-5.959259615,-3.972839743,60044.08748
60953.68972,-3.827024911,-172.0047436,-1.913512455,-352.0047436,7.995256368,-173.2543852,-5.740537367,-3.827024911,60463.68972
61376.20052,-3.692111159,-173.2543852,-1.84605558,-353.2543852,6.745614826,-174.4704511,-5.538166739,-3.692111159,60886.20052
61801.64001,-3.570963974,-174.4704511,-1.785481987,-354.4704511,5.529548906,-175.5619433,-5.356445961,-3.570963974,61311.64001
62230.02852,-3.456548455,-175.5619433,-1.728274228,-355.5619433,4.438056681,-176.5763618,-5.184822683,-3.456548455,61740.02852
62661.38647,-3.353502337,-176.5763618,-1.676751168,-356.5763618,3.423638172,-177.5643765,-5.030253506,-3.353502337,62171.38647
63095.73445,-3.253368443,-177.5643765,-1.626684221,-357.5643765,2.43562349,-178.4988071,-4.880052665,-3.253368443,62605.73445
63533.09319,-3.165493329,-178.4988071,-1.582746664,-358.4988071,1.50119292,-179.3545266,-4.748239994,-3.165493329,63043.09319
63973.48355,-3.078363345,-179.3545266,-1.539181673,-359.3545266,0.6454734156,-179.3545266,-4.617545018,-3.078363345,63483.48355
64416.92655,-3.001474013,179.8209285,-1.500737007,-0.1790715402,359.8209285,179.8209285,-4.50221102,-3.001474013,63926.92655
64863.44335,-2.926704195,179.0363266,-1.463352098,-0.9636734033,359.0363266,-180.9636734,-4.390056293,-2.926704195,64373.44335
65313.05526,-2.85967121,178.2824573,-1.429835605,-1.717542713,358.2824573,-181.7175427,-4.289506815,-2.85967121,64823.05526
65765.78374,-2.79741943,177.5988946,-1.398709715,-2.401105443,357.5988946,-182.4011054,-4.196129145,-2.79741943,65275.78374
66221.65037,-2.733246572,176.9207539,-1.366623286,-3.079246056,356.9207539,-183.0792461,-4.099869858,-2.733246572,65731.65037
66680.67692,-2.677669475,176.2649784,-1.338834737,-3.735021625,356.2649784,-183.7350216,-4.016504213,-2.677669475,66190.67692
67142.88529,-2.623952653,175.6449135,-1.311976327,-4.355086546,355.6449135,-184.3550865,-3.93592898,-2.623952653,66652.88529
67608.29754,-2.57103971,175.0342882,-1.285519855,-4.965711839,355.0342882,-184.9657118,-3.856559565,-2.57103971,67118.29754
68076.93587,-2.525549214,174.4630727,-1.262774607,-5.536927311,354.4630727,-185.5369273,-3.788323821,-2.525549214,67586.93587
68548.82265,-2.478360326,173.9112851,-1.239180163,-6.088714884,353.9112851,-186.0887149,-3.717540489,-2.478360326,68058.82265
69023.98038,-2.434292296,173.3701441,-1.217146148,-6.629855873,353.3701441,-186.6298559,-3.651438444,-2.434292296,68533.98038
